"basDt","crno","sbrdEnpNm","sbrdEnpEstbDt","sbrdEnpadr","sbrdEnpMainBizCtt","dntRltBsisCtt","mainSbrdEnpYnCtt","sbrdEnpLtstEbzyrTastAmt"
"20260313","1311110523736","SK bioscience Germany GmbH","20240411","Karl-Hermann-Flach-Straße 25 &amp;cr;61440 Oberursel (Taunus)","지주회사","지분율 100%","해당","418575"
"20260313","1311110523736","IDT Biologika GmbH","19930301","Am Pharmapark 06861 Dessau-Roßlau&amp;cr; Germany","의약품 제조","지분율 60.6%","해당","806451"
"20260313","1311110523736","IDT Biologika Corporation(주1)","20090312","1405 Research Blvd &amp;cr;Rockville MD 20850","의약품 제조","지분율 60.6%","-","833"
"20260313","1311110523736","Technik-Energie-Wasser&amp;cr;Servicegesellschaft mbH","19930301","Am Pharmapark 06861 Dessau-Roßlau &amp;cr;Germany","기타 서비스","지분율 60%","-","87893"
"20260313","1313110097737","ZENIXROBOTICS Inc.","20250701","3485 MONROE ST. #564 &amp;cr;SANTA CLARA CA 95051","인공지능(AI) 기반 로봇&amp;cr; 및 자동화장비 개발","지분소유&amp;cr;(100%)","부","417"
"20260313","1314110209166","-","","-","-","-","-","0"
"20260313","1345110004149","농업회사법인(주)&amp;cr;에스앤마니커","20111004","경기도 용인시 기흥구 구성로 278(청덕동) ","생계 생산","기업의결권의 &amp;cr;과반수 소유","미해당","3890"
"20260313","1345110064482","시안테스반도체설비(유)","20130815","중국&amp;cr;시안(Xian)","반도체장비&amp;cr;유지보수서비스","지분율 100%","해당없음","1631"
"20260313","1345110064482","우시테스반도체설비(유)","20180323","중국&amp;cr;우시(Wuxi)","반도체장비&amp;cr;유지보수서비스","지분율 100%","해당없음","824"
"20260313","1345110064482","테스투자파트너스(주)","20240401","대한민국&amp;cr;서울시","기업 투자업&amp;cr;기업경영자문","지분율 100%","해당없음","10568"
"20260313","1345110080529","-","","-","-","-","-","0"
"20260313","1345110080529","-","","-","-","-","-","0"
"20260313","1345110080529","-","","-","-","-","-","0"
"20260313","1345110389715","WITS VINA Co. Ltd","20199","Lot CN16-1 YEN BINH INDUSTRIAL PARK PHO YEN WARD&amp;cr;THAI NGUYEN PROVINCE VIETNAM","전자부품 제조업","지분율 100%","해당(자산총액10% 이상)","51057"
"20260313","1345110389715","주식회사 비욘드아이","20209","경기도 용인시 처인구 남사면 형제로 35","자동차 전장용품 개발 제조 판매업","지분율 51%","해당(자산총액10% 이상)","19330"
"20260313","1345110389715","비욘드아이연태","20175","Room 410 Kexin Building 212 Changjiang Road&amp;cr;Yantai Development Zone Shandong Province ","SVM 제조","지분율 51%&amp;cr;(비욘드아이 100%)","-","0"
"20260313","1346110087565","KCTech America Inc","20250417","5501 NE Century Blvd. Hillsboro Oregon 97124 USA","연구개발","","-","3387613"
"20260313","1347110002553","ZINUS INC.","19870109","5731 Promontory Pkwy Tracy CA 95377","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","해당","283727"
"20260313","1347110002553","KEETSA INC.","20070410","6111 Bollinger Canyon RD 550 San Ramon CA 94583","침대 및 침구류 등의 판매","종속기업인 ZINUS INC.가&amp;cr;의결권 있는 지분의 100% 보유","미해당","4760"
"20260313","1347110002553","ZINUS(Xiamen) INC.","20030821","Huan Zhu Road #461-471 Jimei District Xiamen Fujian China","침대 및 침구류 등의 생산","의결권 있는 지분 100% 보유","해당","144374"
"20260313","1347110002553","ZINUS(Xiamen) Global Trading INC.","20181018","Huan Zhu Road #461-471 Jimei District Xiamen Fujian China","침대 및 침구류 등의 판매","종속기업인 ZINUS(Xiamen) INC.가&amp;cr;의결권 있는 지분의 100% 보유","미해당","14870"
"20260313","1347110002553","ZINUS(Fujian) INC.","20161208","JiuLong Industrial Park Hua'an Economic Development Zone&amp;cr;Zhangzhou Fujian China","침대 및 침구류 등의 생산","의결권 있는 지분 100% 보유","해당","125105"
"20260313","1347110002553","ZINUS Canada INC.","20161101","125 Don Hillock Drive Unit 3 Aurora ON L4G 0G9 Canada","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","13454"
"20260313","1347110002553","Mellow INC.","20171027","6111 Bollinger Canyon RD 550 San Ramon CA 94583","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","48104"
"20260313","1347110002553","ZINUS Australia PTY LTD.","20180619","42 CLEVELAND STREET STONES CORNER QLD 4120","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","16546"
"20260313","1347110002553","PT. ZINUS Global Indonesia","20180831","Jalan Raya Parung-Gunung Sindur No 68 Desa/Kelurahan Curug&amp;cr;Kec. Gunung Sindur Kab. Bogor Provinsi Jawa Barat","침대 및 침구류 등의 생산","의결권 있는 지분 99.9% 보유","해당","179172"
"20260313","1347110002553","ZINUS Japan K.K.","20190729","5-27-5 Sendagaya Shibuya-ku Tokyo Japan","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","4592"
"20260313","1347110002553","ZINUS Singapore PTE. LTD.","20200115","61 UBI Road 1 #02-24 Oxley Bizhub Singapore 408727","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","1235"
"20260313","1347110002553","PT. ZINUS Furniture Indonesia","20200204","JL. BENDA 98EF Desa/Kelurahan Cilandak Timur&amp;cr;Kec. Pasar MingguKota Adm. Jakarta Selatan Provinsi DKI Jakarta","침대 및 침구류 등의 판매","의결권 있는 지분 99.9% 보유","미해당","2989"
"20260313","1347110002553","ZINUS Vietnam LLC.","20200622","No. 4 71-TML Street Cat Lai Ward Ho Chi Minh City Vietnam","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","2164"
"20260313","1347110002553","ZINUS USA INC.","20200702","830 Highway 42 South McDonough GA 30252 USA","침대 및 침구류 등의 생산","의결권 있는 지분 100% 보유","해당","133141"
"20260313","1347110002553","ZINUS EU LTD.","20200704","24 - 28 Bloomsbury Way Bloomsbury Way London England&amp;cr;WC1A 2SN","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","7630"
"20260313","1347110002553","PT. ZINUS DREAM INDONESIA","20220117","Jalan Raya Serang Km. 12 Kp. Gebang Desa/Kelurahan Sukadamai&amp;cr;Kec. Cikupa Kab. Tangerang Provinsi Banten","침대 및 침구류 등의 생산","의결권 있는 지분 99.9% 보유","해당","112151"
"20260313","1347110002553","ZINUS MALAYSIA SDN. BHD.","20220407","E-03A-01 Block E Starparc Point Commercial Centre&amp;cr;Jalan Taman Ibu Kota Setapak Wilayah Persekutuan","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","1469"
"20260313","1347110002553","ZINUS CHILE SPA","20220829","AV.Apoquindo 5950 Oficina 302 Las Condes Region Metropolitana&amp;cr;Santiago Chile","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","4002"
"20260313","1347110002553","ZINUS NEW ZEALAND LTD","20230528","74 Taharoto Road Takapuna Auckland 0622 NZ","침대 및 침구류 등의 판매","의결권 있는 지분 100% 보유","미해당","1283"
"20260313","1347110002553","Dreamzinus Mexico S.A. de C.V","20231226","Av Oaxaca Numero 86 Interior 400 Colonia Roma Norte&amp;cr;Alacaldia Cuauhtemoc Ciudad De Mexico Codigo Postal 06700","침대 및 침구류 등의 판매","의결권 있는 지분 99.9% 보유","미해당","3935"
"20260313","1347110002553","ZINUS (CAMBODIA) CO. LTD.","20250116","Krang Sbov Preah Putth Kandal Stueng District Kandal 8362&amp;cr;Cambodia","침대 및 침구류 등의 생산","종속기업인 ZINUS(Xiamen) INC.가&amp;cr;의결권 있는 지분 100% 보유","미해당","42440"
"20260313","1348110024878","UNISEM AMERICA","20000914","미국","당사제품의 미국 시장&amp;cr;진출 확대 및 판매제품&amp;cr;의 유지 보수사업","지분 100% 소유","미해당","4625"
"20260313","1348110024878","UNISEM CHINA","20090831","중국","반도체/LCD장비&amp;cr;유지보수 및  무역업","지분 100% 소유","미해당","3981"
"20260313","1348110024878","UNISEM XIAN","20140827","중국","반도체/LCD장비&amp;cr;유지보수 및  무역업","지분 100% 소유","미해당","4411"
"20260313","1348110024878","(주)디어에버","20240923","한국","서비스업","지분 56.6% 소유","미해당","457"
"20260313","1348110109828","IONES Technology INC","20190410","San Jose&amp;cr;CA 95134","반도체 장비 부품&amp;cr;공급 및 용역","100%&amp;cr;지분보유","비해당","762005"
"20260313","1348110109828","Hansol IONES TAIWAN LTD.","20241224","14F-1 No.163 Sec. 1&amp;cr;Keelung Road Xinyi Dist.&amp;cr;Taipei City 110 Taiwan(R.O.C)","반도체 장비 부품&amp;cr;공급 및 용역","100%&amp;cr;지분보유","비해당","5256"
"20260313","1348110260331","-","","-","-","-","-","0"
"20260313","1348110309577","AIU LLC","20210407","5256 BETHEL REED PARK STEC COLUMBUS OH 43220","배관설비 및 A/S","기업의결권 과반수 소유&amp;cr;(기업회계기준서 제 1110호)","미해당","3851301"
"20260313","1348110309577","AIK Hungary Kft","20210728","1088 Budapest Rakoziut 1-3 6 em","배관설비 및 A/S","기업의결권 과반수 소유&amp;cr;(기업회계기준서 제 1110호)","해당","8542958"
"20260313","1348110309577","AI KOREA POLAND SP Z.O.O","20210528","ul.WROC LAWSKA nr 44C lok---miejscBIELANYWROC LAWSKIE Kod 5","배관설비 및 A/S","기업의결권 과반수 소유&amp;cr;(기업회계기준서 제 1110호)","미해당","805008"
"20260313","1348110309577","AI KOREA Spain","20251017","CALLE TURIA NUM 53 PUERTA IZ 46008 VALENCIA - (VALENCIA)","배관설비 및 A/S","기업의결권 과반수 소유&amp;cr;(기업회계기준서 제 1110호)","미해당","5"
"20260313","1348110309577","주식회사 에프엠투(FM2)","20201221","경기도 화성시 장안면 수정로 224-22","플라스틱 필름 제조업","기업의결권 과반수 소유&amp;cr;(기업회계기준서 제 1110호)","미해당","5161232"
"20260313","1350110031042","삼신화학공업(주)","19891101","경기도 안산시 단원구첨단로245길 58(성곡동)","자동차부품제조판매업(합성수지사출 도금)","지분율100%로 &amp;cr;실질적 지배력보유","해당","122944"
"20260313","1351110047782","-","","-","-","-","-","0"
"20260313","1355110198834","네패르 주식회사","20250616","경기도 과천시 과천대로7길 33 B동 808호","전자기기 제조업","지분율 70.4%","-","1428"
"20260313","1401110050944","-","","-","-","-","-","0"
"20260313","1401110050944","-","","-","-","-","-","0"
"20260313","1401110050944","-","","-","-","-","-","0"
"20260313","1601110004947","(주)라이온첨단소재","20221209","대전광역시 대덕구 벚꽃길 87","합성왁스 제조","지분50%초과보유","주요종속","36820"
"20260313","1601110004947","LCT Surface Co. Ltd.","20240607","푸토성 감케현 감케읍 감케산업단지 CN16-01 로 베트남","인조대리석 제조","지분50%초과보유","주요종속","9425"
"20260313","1601110038524","특정금전신탁&amp;cr;(MMT)","","-","신탁업","실질지배력 보유","-","110321"
"20260313","1601110064157","-","","-","-","-","-","0"
"20260313","1601110064157","-","","-","-","-","-","0"
"20260313","1601110064157","-","","-","-","-","-","0"
"20260313","1601110072738","-","","-","-","-","-","0"
"20260313","1601110072738","-","","-","-","-","-","0"
"20260313","1601110072738","-","","-","-","-","-","0"
"20260313","1601110166341","Withtech USA inc.","070829","Suite 5 1500 East Lincoln Highway DekalbIllinois USA 60115","장비의유지/보수용역","-","미해당","1931846"
"20260313","1601110166341","Withtech China inc.","130701","10330 3rd Floor 1Unit Stage Two Plaza  Garden Tang Yan South Road&amp;cr;Hi-tech District Xi an CHINA 710065","장비의유지/보수용역","-","미해당","267880"
"20260313","1615110086227","    하나에스앤비인베스트먼트 (주)","20230105","서울시 강남구 강남대로 560 2층","신기술사업금융","K-IFRS 1110호","-","10381952"
"20260313","1615110086227","하나에스앤비 소부장1호 신기술조합","20240514","서울시 강남구 강남대로 560 2층","신기술사업금융","K-IFRS 1110호","-","3174055"
"20260313","1615110096292","(주)와이컴","20070829","경기도 안성시 미양면 안성맞춤대로 723","반도체 및 &amp;cr;디스플레이 장비","실질지배력 보유(지분 60.8%)&amp;cr;(회계기준서 제1110호)","여","55403"
"20260313","1615110096292","와이엠에스(주)","20160817","충청남도 아산시 둔포면 아산밸리중앙로 154-25","산업용로봇","의결권의 과반수 보유&amp;cr;(회계기준서 제1110호)","부","9538"
"20260313","1648110014683","-","","-","-","-","-","0"
"20260313","1648110014683","-","","-","-","-","-","0"
"20260313","1648110014683","-","","-","-","-","-","0"
"20260313","1701110001082","무림로지텍(주)","19949","경기도 광주시 곤지암읍","지류 펄프의 보관 및 창고업","실질적 지배력 보유","해당*주1)","37629"
"20260313","1717110093010","-","","-","-","-","-","0"
"20260313","1760110063195","-","","-","-","-","-","0"
"20260313","1801110025882","광진모터스(주)","20220426","부산시 동래구 반송로 321(명장동)","오토바이 소매","기업의결권의 과반수 소유&amp;cr;(기업회계기준서 제1110호)","비해당","3979"
"20260313","1801110058742","(주)바이젠","2015211","경기도 고양시 일산동구 중앙로 1193 6층","바이오의약품의 연구 및 개발 생산","기업 의결권의 과반수 소유&amp;cr;(회계기준서 1110호)","해당사항없음","2636"
"20260313","1812110002548","PT Plasma Nutfah &amp;cr;Marind Papua","20084","인도네시아","조림 산림개발","실질적 지배력 보유","해당없음","103"
"20260313","1812110002548","무림캐피탈(주)","20095","서울시 종로구","여신전문금융업","","해당(*)","400408"
"20260313","1942110025941","성우세미텍","2006103","창원시 성산구","임가공","의결권의 &amp;cr;과반수 소유&amp;cr;(K-IFRS 1110호)","0","10475976"
"20260313","1943110004498","메디팜(주)","19931018","서울시 영등포구 당산로2길 12&amp;cr;(에이스테크노타워) 5층","의약품 도매&amp;cr;약국 프랜차이즈","De facto control의 존재여부&amp;cr; 투자자의 의결권&amp;cr;(회계기준서 1110호 7)","여","2372"
"20260313","1943110004498","(주)아이비스마트","20191017","서울시 영등포구 의사당대로 147 지하1층&amp;cr;(여의도동 ABL타워)","체육시설 운영","소유지분율 : 93.81%","-","862"
"20260313","1943110004498","THE GIOI SUC KHOE COMPANY LIMITED(*1)","20180926","150 Bis Le Thi Hong Gam Phurong Cau Ong Lanh Quan 1 Thanh pho Ho Chi Minh Viet Nam","베트남 건강기능식품&amp;cr;도매업","소유지분율 : 100%","-","181"
"20260316","1101110003668","한진평택컨테이너터미널(주)","20040712","경기도 평택시 포승읍 평택항만길 181-21","항만시설운영","지배회사 보유지분 50% 초과","-","56845"
"20260316","1101110003668","한진부산컨테이너터미널(주)","20070905","경상남도 창원시 진해구 신항로 434","항만시설운영","지배회사 보유지분 50% 초과","해당 (자산총액 750억원 이상)","613920"
"20260316","1101110003668","부산글로벌물류센터(주)","20090422","경상남도 창원시 진해구 신항4로 15-77","창고사업","지배회사 보유지분 50% 초과","-","10561"
"20260316","1101110003668","한진울산신항운영(주)","20110404","울산광역시 울주군 온산읍 산암로 379","항만시설운영","지배회사 보유지분 50% 초과","-","7677"
"20260316","1101110003668","한진인천컨테이너터미널(주)","20141022","인천 연수구 인천신항대로 777","항만시설운영","지배회사 보유지분 50% 초과","해당 (자산총액 750억원 이상)","315181"
"20260316","1101110003668","HANJIN INTERMODAL AMERICA INC.","19931213","1111E.Watson Center Road Unit A Carson CA 90745 USA","운송업","지배회사 보유지분 50% 초과","-","49393"
"20260316","1101110003668","QINGDAO HANJIN LUHAI INTERNATIONAL&amp;cr;LOGISTICS CO.LTD.","20050901","606 ROOM6th FloorBuilding A Yi He International Mansion No.10&amp;cr;Hongkong Middle Road Qingdao China","운송업","지배회사 보유지분 50% 초과","-","6003"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;(HONGKONG) LIMITED","20090520","Unit 02 14/F Texaco Centre 126-140&amp;cr;Texaco Road Tsuen Wan N.T Hong Kong","운송업","지배회사 보유지분 50% 초과","-","23328"
"20260316","1101110003668","JV LLC EURASIA LOGISTICS SERVICE","20100105","24 Sayfi olimov StreetSergely Tashkent 100015 Uzbekistan","운송업","지배회사 보유지분 50% 초과","-","1050"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;(SHANGHAI) CO.LTD.","20100803","Room 1011 No.99 East Huaihai Road Huangpu District&amp;cr;Shanghai  China","운송업","지분율이 50%에 미달하나&amp;cr;종속회사(HANJIN GLOBAL LOGISTICS&amp;cr;HONGKONG)가 보유한 지분 합산시 100% 지분을 보유하여 종속기업투자로 인식","-","8231"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;(DALIAN) CO.LTD.","20101018","Room 2305 Hongyu Building No.68 Renmin Road Zhongshan District Dalian China","운송업","지배회사 보유지분 50% 초과","-","2975"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;(SHENZHEN) CO.LTD.","20101020","26F Unit 2608 Great China International Exchange Square No.1&amp;cr;Fuhua 1st Road Futian DistrictShenzhen Guangdong China","운송업","지분율이 50%에 미달하나&amp;cr;종속회사(HANJIN GLOBAL LOGISTICS&amp;cr;HONGKONG)가 보유한 지분 합산시 100% 지분을 보유하여 종속기업투자로 인식","-","5320"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;EUROPE s.r.o.","20130812","Sokolovska 100/94 Praha 8 - Karlin 186 00 Czech Republic","운송업","지배회사 보유지분 50% 초과","-","20422"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS MYANMAR&amp;cr;COMPANY LIMITED","20140110","Level 3 Business Suite 03-03 No.1 Kaba Aye Pagoda Road&amp;cr;Yankin Township Yangon Myanmar","운송업","지배회사 보유지분 50% 초과","-","634"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;VIETNAM COMPANY LIMITED","20160505","Unit 601 - Floor 6 - Bao Viet tower - 233 Dong Khoi street&amp;cr;Ben Nghe ward Ben Nghe Ward District 1 Hochimin city Vietnam","운송업","지배회사 보유지분 50% 초과","-","18804"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS&amp;cr;(CAMBODIA) CO. LTD.","20210615","Attwood Business Center Unit 13E1 Russian Blvd&amp;cr;Sangkat Teok Thlar Khan Sensok Phnom Penh Cambodia","운송업","지배회사 보유지분 50% 초과","-","4695"
"20260316","1101110003668","PT HANJIN GLOBAL LOGISTICS INDONESIA","20221222","WTC 5 Lantai 15 Jalan Jenderal Sudirman&amp;cr;Kavling 29 Desa/Kelurahan Karet Kuningan Kec. Setiabudi Kota Adm.&amp;cr;Jakarta Selatan Provinsi DKI Jakarta","운송업","지배회사 보유지분 50% 초과","-","1274"
"20260316","1101110003668","Hanjin Global Logistics Japan Co. Ltd.","20231205","7F KAL Bldg 3-4-15 Shiba Minato Ku Tokyo 105-0014 Japan","운송업","지배회사 보유지분 50% 초과","-","10398"
"20260316","1101110003668","HANJIN HOLDINGS (THAILAND) CO. LTD.","20240111","Room No. 2403-4B 24th Floor UBC II Building 591 Sukhumvit Road&amp;cr;(Soi 33) Khlong Tan Nuea Wattana Bankok 10110 Thailand","운송업","지분율이 50%에 미달하나&amp;cr;의결권수를 고려하여 종속기업투자로 인식","-","130"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS (THAILAND) CO. LTD.","20240322","Room No. 2403-4B 24th Floor UBC II Building 591 Sukhumvit Road&amp;cr;(Soi 33) Khlong Tan Nuea Wattana Bankok 10110 Thailand","운송업","지분율이 50%에 미달하나&amp;cr;종속회사(HANJIN HOLDINGS THAILAND)가&amp;cr;보유한 지분 합산시 100% 지분을 보유하여&amp;cr;종속기업투자로 인식","-","2847"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS RUS","20240524","127006 Moscow Sadovaya-Triumfalnaya St. 4-10","운송업","지배회사 보유지분 50% 초과","-","2017"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS SINGAPORE PTE. LTD.","20240722","Level 9 Tampines Junction 300 Tampines Avenue 5 Singapore 529653","운송업","지배회사 보유지분 50% 초과","-","2257"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS MALAYSIA SDN. BHD.","20240924","A2-20-3 The Soho Suites KLCC 20 Jalan Perak Kuala Lumpur &amp;cr;50450 Kuala Lumpur Wilayah Persekutuan Malaysia","운송업","지배회사 보유지분 50% 초과","-","1434"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS MEXICO S.A. DE C.V.","20241111","Av. Ruben Dario 1208 Providencia 2a. Secc 44648 Guadalajara Jal. Mexico","운송업","지분율이 50%에 미달하나&amp;cr;종속회사(HANJIN INTERMODAL AMERICAINC.)가 보유한 지분 합산시 100% 지분을 보유하여 종속기업투자로 인식","-","602"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS MAROC","20241213","7 RUE SEBTA RESIDENCE RAMI 2EME ETAGE BUREAU N 8  &amp;cr;     Casablanca","운송업","지분율이 50%에 미달하나&amp;cr;종속회사(HANJIN GLOBAL LOGISTICS&amp;cr;EUROPE s.r.o.)가 보유한 지분 합산시 100% 지분을 보유하여 종속기업투자로 인식","-","32"
"20260316","1101110003668","HANJIN GLOBAL LOGISTICS GB Limited","20251017","2 LEMAN STREET LONDON E1W 9US UNITED KINGDOM","운송업","지분율이 50%에 미달하나&amp;cr;종속회사(HANJIN GLOBAL LOGISTICS&amp;cr;EUROPE s.r.o.)가 보유한 지분 합산시 100% 지분을 보유하여 종속기업투자로 인식","-","2"
"20260316","1101110003668","Hanjin Global Logistics (Taiwan) Co. Ltd.","20251029","No. 191 Fuxing N Rd Songshan District Taipei City 105403Taiwan","운송업","지배회사 보유지분 50% 초과","-","918"
"20260316","1101110005002","동부엔지니어링㈜","19891120","서울특별시 종로구 지봉로 19","엔지니어링 서비스업","지분 50%초과보유","해당","80412"
"20260316","1101110005002","Dongbu Australia Pty Ltd.","19940303","1 York ST. Sydney NSW2000 Australia","광산개발업","지분 50%초과보유","해당없음","4748"
"20260316","1101110005002","동부자산관리㈜","20161024","서울특별시 강남구 언주대로 85길 24","임대업","지분 50%초과보유","해당","81033"
"20260316","1101110005002","동부당진솔라㈜","20111226","충남 당진시 송악읍 송악로 612","발전업","지분 50%초과보유","해당없음","908"
"20260316","1101110005002","㈜더파크","20160322","서울특별시 강남구 테헤란로 137","부동산업","지분 50%초과보유","해당없음","1730"
"20260316","1101110005002","㈜필우산업개발","20200914","서울특별시 강남구 테헤란로 137","부동산업","지분 50%초과보유","해당","92150"
"20260316","1101110005002","와이제이글로벌개발㈜","20211130","서울특별시 강남구 테헤란로 137","부동산업","지분 50%초과보유","해당없음","135"
"20260316","1101110005002","르네블루삼척㈜","20210202","서울특별시 강남구 테헤란로 137","부동산업","지분 50%초과보유","해당없음","411"
"20260316","1101110005002","단양레이크파크㈜","20241119","충청북도 단양군 단양읍 단양심곡길 24-9","부동산업","지분 50%초과보유","해당없음","463"
"20260316","1101110006167","이앤씨인프라(주)","200801","서울시 중구 서소문동 58-12","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","2743"
"20260316","1101110006167","한국복합물류(주)","199204","경기도 군포시 부곡동 451","화물터미널업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","해당(자산총액 750억원 이상)","467512"
"20260316","1101110006167","CJ E&amp;C MALAYSIA SDN. BHD.","201203","Lot Q kertie Bio polymer park phase2 mukim kertie 24300 kemaman terengganu darul iman malaysia","건설업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","849"
"20260316","1101110006167","CJ KOREA EXPRESS MALAYSIA SDN. BHD","199701","No.12 Persiaran Astana / KU2 Bandar Bukit Raja 41050 Klang Selangor Malaysia","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","30505"
"20260316","1101110006167","PT CJ LOGISTICS INDONESIA","200606","Kirana Three Office Tower 17th Floor Jl. Boulevard Raya Kav. 1 Kelapa Gading Jakarta Utara 14240 Indonesia","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","8632"
"20260316","1101110006167","EC DISTRIBUTION SDN BHD","198811","No.12 Persiaran Astana / KU2 Bandar Bukit Raja 41050 Klang Selangor Malaysia","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","5785"
"20260316","1101110006167","CJ LOGISTICS PH CORP.","200112","Unit 3 8th Floor iMET BPO Bldg. Metropolitan Park Roxas Blvd. Brgy. 76 Pasay City Phiilippines","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","16538"
"20260316","1101110006167","CJ GLS HONG KONG LIMITED","200005","Unit A-19/F Leader Industrial Centre 1 188-202 Texaco Road Tsuen Wan NT.Hong Kong","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","8676"
"20260316","1101110006167","EC SERVICES ENTERPRISE SDN BHD","198811","No.12 Persiaran Astana / KU2 Bandar Bukit Raja 41050 Klang Selangor Malaysia","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","995"
"20260316","1101110006167","CJ GLS(C) SHANGHAI CO. LTD.","200406","12th Floor Tower A  Hongwell International Plaza  No.1600 West Zhongshan Road Shanghai China","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","52984"
"20260316","1101110006167","CJ LOGISTICS MEXICO S.A. DE C.V.","200801","Av. Manufactura 502 76220 Santa Rosa Jauregui Qro. Mexico","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","47625"
"20260316","1101110006167","CJ LOGISTICS EUROPE B.V.","200301","Koopvaardijweg 9 4906 CV Oosterhout","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","5953"
"20260316","1101110006167","CJ LOGISTICS (THAILAND) CO. LTD.","200403","16th floor Q.House Ploenjit Bldg. 598 Ploenchit Rd Lumpini Patumwan Bangkok 10330 Thailand","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","43227"
"20260316","1101110006167","CJ KOREA EXPRESS FORWARDING MALAYSIA SDN. BHD","200203","No.12 Persiaran Astana / KU2 Bandar Bukit Raja 41050 Klang Selangor Malaysia","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","459"
"20260316","1101110006167","CJ KOREA EXPRESS SHENZHEN CO. LTD","200903","Rm603Haifu BuildingLanhua Path Jinhua Road Futian Free Trade Zone Shenzhen China 518038","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","4398"
"20260316","1101110006167","CJ LOGISTICS RT MYANMAR CO. LTD.","201510","Yangon Haulage Branch CompoundRoad TransportLower Mingalardon Road Danyin Gone Ward Insein Township Yangon Myanmar","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","0"
"20260316","1101110006167","CJ KOREA EXPRESS QINGDAO CO. LTD","200506","Rm601 Tower #2#31 Longcheng Rd Shibei District Qingdao","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","5822"
"20260316","1101110006167","CJ KOREA EXPRESS VIETNAM CO.LTD","201006","2nd Floor S.O.H.O Biz Building 38 Huynh Lan Khanh Street Ward 2 Tan Binh District Ho Chi Minh City Vietnam","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","46"
"20260316","1101110006167","CJ LOGISTICS VIETNAM CO.LTD","200204","2nd Floor S.O.H.O Biz Building 38 Huynh Lan Khanh Street Ward 2 Tan Binh District Ho Chi Minh City Vietnam","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","41629"
"20260316","1101110006167","CJ LOGISTICS PH WAREHOUSING CORP.","201101","Bldg 1 CCMC Compound Lot 1 Blk 6 Calamba Premier International Park (CPIP) SEZ Brgy Batino Calamba City Laguna","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","118"
"20260316","1101110006167","CJ KOREA EXPRESS INDIA PRIVATE LIMITED","201106","Darcl House Plot No. 55 P Sector 44 Gurugram Haryana India","물류업","기업 의결권의 과반수 소유(기업회계기준서 1110호)","미해당","310"
