id,crno,name,address,status,query_address,matched_address,address_type,latitude,longitude
subsidiary:name:ibk혁신성장일반사모투자신탁제1호|address:서울영등포구은행로30중소기업중앙회신관11층,,IBK 혁신성장 일반 사모 투자신탁 제1호,서울 영등포구 은행로 30 중소기업중앙회 신관 11층,ok,서울 영등포구 은행로 30 중소기업중앙회 신관 11층,서울 영등포구 은행로 30,ROAD_ADDR,37.5281995830714,126.922656059858
subsidiary:name:ibkcmgi신성장특화preipo펀드|address:서울강남구테헤란로8길83층,,IBKC-MGI 신성장특화Pre-IPO펀드,서울 강남구 테헤란로8길 8 3층,ok,서울 강남구 테헤란로8길 8 3층,서울 강남구 테헤란로8길 8,ROAD_ADDR,37.4982005447361,127.031043373544
subsidiary:name:ibkcsbi바이오펀드제1호|address:서울강남구테헤란로50916층,,IBKC-SBI 바이오펀드 제1호,서울 강남구 테헤란로 509 16층,ok,서울 강남구 테헤란로 509 16층,서울 강남구 테헤란로 509,ROAD_ADDR,37.507782569744,127.058205463836
subsidiary:name:ibkcunion세컨더리메자닌투자조합|address:서울강남구테헤란로79길62층,,IBKC-UNION세컨더리메자닌투자조합,서울 강남구 테헤란로79길 6 2층,ok,서울 강남구 테헤란로79길 6 2층,서울 강남구 테헤란로79길 6,ROAD_ADDR,37.5073169990254,127.055632288907
subsidiary:name:ibkc메디치세컨더리투자조합|address:서울강남구봉은사로46210층,,IBKC-메디치 세컨더리 투자조합,서울 강남구 봉은사로 462 10층,ok,서울 강남구 봉은사로 462 10층,서울 강남구 봉은사로 462,ROAD_ADDR,37.511916994091,127.050398482367
subsidiary:name:ibkc케이앤세컨더리1호투자조합|address:서울강남구테헤란로22길139층,,IBKC-케이앤 세컨더리1호 투자조합,서울 강남구 테헤란로22길 13 9층,ok,서울 강남구 테헤란로22길 13 9층,서울 강남구 테헤란로22길 13,ROAD_ADDR,37.4991227916312,127.035297345311
subsidiary:name:ibks파라투스기업승계사업재편펀드|address:서울영등포구국제금융로6길11,,IBKS-파라투스 기업승계ㆍ사업재편 펀드,서울 영등포구 국제금융로6길 11,ok,서울 영등포구 국제금융로6길 11,서울 영등포구 국제금융로6길 11,ROAD_ADDR,37.5221774886538,126.928856216867
subsidiary:name:ibk금융그룹ip창조투자조합|address:서울강남구테헤란로414,,IBK금융그룹 IP창조 투자조합,서울 강남구 테헤란로 414,ok,서울 강남구 테헤란로 414,서울 강남구 테헤란로 414,ROAD_ADDR,37.5049127733133,127.051627322774
subsidiary:name:ibk금융그룹뉴딜소부장투자조합|address:서울강남구테헤란로87길392층,,IBK금융그룹 뉴딜 소부장 투자조합,서울 강남구 테헤란로87길 39 2층,ok,서울 강남구 테헤란로87길 39 2층,서울 강남구 테헤란로87길 39,ROAD_ADDR,37.5103399869121,127.057642715348
subsidiary:name:ibk금융그룹미래성장동력투자조합|address:서울강남구테헤란로41412층,,IBK금융그룹 미래성장동력 투자조합,서울 강남구 테헤란로 414 12층,ok,서울 강남구 테헤란로 414 12층,서울 강남구 테헤란로 414,ROAD_ADDR,37.5049127733133,127.051627322774
subsidiary:name:ibk금융그룹창업기업일자리창출투자조합|address:서울강남구테헤란로414,,IBK금융그룹 창업기업 일자리창출 투자조합,서울 강남구 테헤란로 414,ok,서울 강남구 테헤란로 414,서울 강남구 테헤란로 414,ROAD_ADDR,37.5049127733133,127.051627322774
subsidiary:name:ibk금융그룹크라우드펀딩매칭투자조합|address:서울강남구테헤란로41414층,,IBK금융그룹 크라우드펀딩매칭 투자조합,서울 강남구 테헤란로 414 14층,ok,서울 강남구 테헤란로 414 14층,서울 강남구 테헤란로 414,ROAD_ADDR,37.5049127733133,127.051627322774
subsidiary:name:ibk금융그룹ip창조투자조합제2호|address:서울강남구테헤란로41412층,,IBK금융그룹IP창조투자조합제2호,서울 강남구 테헤란로 414 12층,ok,서울 강남구 테헤란로 414 12층,서울 강남구 테헤란로 414,ROAD_ADDR,37.5049127733133,127.051627322774
subsidiary:name:ibk뉴딜일반사모투자신탁|address:서울영등포구국제금융로8길3112층,,IBK뉴딜 일반 사모투자신탁,서울 영등포구 국제금융로8길 31 12층,ok,서울 영등포구 국제금융로8길 31 12층,서울 영등포구 국제금융로8길 31,ROAD_ADDR,37.5197460148873,126.928066576601
subsidiary:name:ibk뉴딜일반사모투자신탁제2호|address:서울영등포구국제금융로8길3112층,,IBK뉴딜 일반 사모투자신탁 제2호,서울 영등포구 국제금융로8길 31 12층,ok,서울 영등포구 국제금융로8길 31 12층,서울 영등포구 국제금융로8길 31,ROAD_ADDR,37.5197460148873,126.928066576601
subsidiary:name:ibk일반사모증권투자신탁rp3호채권|address:서울영등포구은행로30중소기업중앙회신관11층,,IBK일반사모증권투자신탁 RP3호(채권),서울 영등포구 은행로 30 중소기업중앙회 신관 11층,ok,서울 영등포구 은행로 30 중소기업중앙회 신관 11층,서울 영등포구 은행로 30,ROAD_ADDR,37.5281995830714,126.922656059858
subsidiary:name:ibk투자증권베스트챔피언코스닥벤처손익차등형일반사모투자신탁제2호|address:서울영등포구국제금융로6길11,,IBK투자증권베스트챔피언코스닥벤처손익차등형일반사모투자신탁제2호,서울 영등포구 국제금융로6길 11,ok,서울 영등포구 국제금융로6길 11,서울 영등포구 국제금융로6길 11,ROAD_ADDR,37.5221774886538,126.928856216867
subsidiary:name:ibk파노라마bestchoice사모1호채혼|address:서울영등포구은행로30중소기업중앙회신관11층,,IBK파노라마 Best Choice사모1호(채혼),서울 영등포구 은행로 30 중소기업중앙회 신관 11층,ok,서울 영등포구 은행로 30 중소기업중앙회 신관 11층,서울 영등포구 은행로 30,ROAD_ADDR,37.5281995830714,126.922656059858
subsidiary:name:ibk파노라마etf사모증권투자신탁1채혼|address:서울영등포구은행로30중소기업중앙회신관11층,,IBK파노라마ETF사모증권투자신탁1(채혼),서울 영등포구 은행로 30 중소기업중앙회 신관 11층,ok,서울 영등포구 은행로 30 중소기업중앙회 신관 11층,서울 영등포구 은행로 30,ROAD_ADDR,37.5281995830714,126.922656059858
subsidiary:name:ict융합펀드|address:서울시강남구선릉로5513층역삼동새롬빌딩,,ICT융합펀드,서울시 강남구 선릉로 551 3층(역삼동 새롬빌딩),ok,서울시 강남구 선릉로 551 3층(역삼동 새롬빌딩),서울 강남구 선릉로 551,ROAD_ADDR,37.507863039078,127.045217066581
subsidiary:name:igschina|address:units040526frailwayplaza39chathamroadsouthtsimshatsuikowloonhongkong,,IGS China,Units 04-05 26/F Railway Plaza 39 Chatham Road South Tsim Sha Tsui Kowloon Hong Kong,no_match,Units 04-05 26/F Railway Plaza 39 Chatham Road South Tsim Sha Tsui Kowloon Hong Kong,,,,
subsidiary:name:iljindispalyvinacoltd|fallback:해외|tsp,,ILJIN DISPALY VINA CO.LTD,,missing_address,,,,,
subsidiary:name:immstyleventurefund제1호|address:서울특별시강남구테헤란로1525f502,,IMM Style Venture Fund 제1호,서울특별시 강남구 테헤란로 152 5F 502,no_match,서울특별시 강남구 테헤란로 152 5F 502,,,,
subsidiary:name:imm해외재간접일반사모투자신탁제1호|address:서울시강남구테헤란로152강남파이낸스센터5층,,IMM해외재간접일반사모투자신탁제1호,서울시 강남구 테헤란로 152 강남파이낸스센터 5층,ok,서울시 강남구 테헤란로 152 강남파이낸스센터 5층,서울 강남구 테헤란로 152,ROAD_ADDR,37.5000242405515,127.036508620542
subsidiary:name:inmarknewstaropportunity공모주제1호일반사모투자신탁|address:서울특별시영등포구국제금융로10oneifc,,INMARK NewStar Opportunity 공모주제1호일반사모투자신탁,서울특별시 영등포구 국제금융로 10 One IFC,ok,서울특별시 영등포구 국제금융로 10 One IFC,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:inmark영국일반사모부동산투자신탁제191호|address:서울특별시영등포구국제금융로10twoifc20층,,INMARK영국일반사모부동산투자신탁제19-1호,서울특별시 영등포구 국제금융로 10 Two IFC 20층,ok,서울특별시 영등포구 국제금융로 10 Two IFC 20층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:inollp|address:경기도파주시법원읍사임당로781503호동원주택,,INO LLP,경기도 파주시 법원읍 사임당로 781503호(동원주택),no_match,경기도 파주시 법원읍 사임당로 781503호(동원주택),,,,
subsidiary:name:internetgamesolutionconsultingphilippinesinc구igscphilippinesinc|address:units040526frailwayplaza39chathamroadsouthtsimshatsuikowloonhongkong,,INTERNET GAME SOLUTION & CONSULTING PHILIPPINES INC. (구 IGS&C Philippines Inc.),Units 04-05 26/F Railway Plaza 39 Chatham Road South Tsim Sha Tsui Kowloon Hong Kong,no_match,Units 04-05 26/F Railway Plaza 39 Chatham Road South Tsim Sha Tsui Kowloon Hong Kong,,,,
subsidiary:name:inziautomotivemsdnbhd|address:no6hengyunroadyatsenscientificindustrialparktianjinchina301726,,INZI AUTOMOTIVE (M) SDN. BHD,No.6Hengyun RoadYat-sen Scientific Industrial ParkTianjinChina.301726,no_match,No.6Hengyun RoadYat-sen Scientific Industrial ParkTianjinChina.301726,,,,
subsidiary:name:ipartnersprime전문투자형사모투자신탁10호c자펀드|address:서울특별시강남구봉은사로3194층논현동내외빌딩,,IPARTNERS Prime 전문투자형 사모투자신탁10호 C(자펀드),서울특별시 강남구 봉은사로 319 4층 (논현동 내외빌딩),ok,서울특별시 강남구 봉은사로 319 4층 (논현동 내외빌딩),서울 강남구 봉은사로 319,ROAD_ADDR,37.5099421831274,127.041832760425
subsidiary:name:ipartnersprime전문투자형사모투자신탁10호모펀드|address:서울특별시강남구봉은사로3194층논현동내외빌딩,,IPARTNERS Prime 전문투자형 사모투자신탁10호(모펀드),서울특별시 강남구 봉은사로 319 4층 (논현동 내외빌딩),ok,서울특별시 강남구 봉은사로 319 4층 (논현동 내외빌딩),서울 강남구 봉은사로 319,ROAD_ADDR,37.5099421831274,127.041832760425
subsidiary:name:jb에어라인일반사모특별자산투자신탁8호|address:서울중구통일로120,,JB에어라인일반사모특별자산 투자신탁8호,서울 중구 통일로 120,ok,서울 중구 통일로 120,서울 중구 통일로 120,ROAD_ADDR,37.5657854449863,126.967576559444
subsidiary:name:jcbasau|address:846163higuerastunit2bculvercityca90232,,JCBA S.A.U.,8461-63 Higuera St. Unit 2B Culver City CA 90232,no_match,8461-63 Higuera St. Unit 2B Culver City CA 90232,,,,
subsidiary:name:jcbegmbh|address:846163higuerastunit2bculvercityca90232,,JCBE GmbH,8461-63 Higuera St. Unit 2B Culver City CA 90232,no_match,8461-63 Higuera St. Unit 2B Culver City CA 90232,,,,
subsidiary:name:jctostudiosulc|address:14robinsonroad0801afareastfinancebuildingsingapore048545,,JCTO Studios ULC,14 Robinson Road #08-01A Far East Finance Building Singapore 048545,no_match,14 Robinson Road #08-01A Far East Finance Building Singapore 048545,,,,
subsidiary:name:jinroinc|address:전북완주군용진면신지송광로25,,JINRO INC.,전북 완주군 용진면 신지송광로 25,ok,전북 완주군 용진면 신지송광로 25,전북특별자치도 완주군 용진읍 신지송광로 25,ROAD_ADDR,35.9203820344646,127.170484561791
subsidiary:name:jpmorgan미국대표주h주식재간접형종류cs|address:주1,,JPMorgan미국대표주(H)[주식-재간접형](종류C-s),(주1),no_match,(주1),,,,
subsidiary:name:jpmorgan미국대표주uh주식재간접형종류cs|address:주1,,JPMorgan미국대표주(UH)[주식-재간접형](종류C-s),(주1),no_match,(주1),,,,
subsidiary:name:jr전문투자형사모부동산투자신탁91호1종재간접형|address:서울특별시중구을지로100,,JR전문투자형사모부동산투자신탁9-1호1종[재간접형],서울특별시 중구 을지로 100,ok,서울특별시 중구 을지로 100,서울 중구 을지로 100,ROAD_ADDR,37.5656490167105,126.988142568678
subsidiary:name:js전선|address:충청남도천안시동남구풍세면풍세3길39,,JS전선㈜,충청남도 천안시 동남구 풍세면 풍세 3길 39,ok,충청남도 천안시 동남구 풍세면 풍세 3길 39,충남 천안시 동남구 풍세면 풍세3길 39,ROAD_ADDR,36.7296229154182,127.112701513039
subsidiary:name:jamcitygermanygmbh|address:846163higuerastunit2bculvercityca90232,,Jam City Germany GmbH,8461-63 Higuera St. Unit 2B Culver City CA 90232,no_match,8461-63 Higuera St. Unit 2B Culver City CA 90232,,,,
subsidiary:name:jamcityinc|address:14robinsonroad0801afareastfinancebuildingsingapore048545,,Jam City Inc.,14 Robinson Road #08-01A Far East Finance Building Singapore 048545,no_match,14 Robinson Road #08-01A Far East Finance Building Singapore 048545,,,,
subsidiary:name:joybombhongkongltd|address:units040526frailwayplaza39chathamroadsouthtsimshatsuikowloonhongkong,,Joybomb Hong Kong Ltd.,Units 04-05 26/F Railway Plaza 39 Chatham Road South Tsim Sha Tsui Kowloon Hong Kong,no_match,Units 04-05 26/F Railway Plaza 39 Chatham Road South Tsim Sha Tsui Kowloon Hong Kong,,,,
subsidiary:name:kensolindiapvtltd|address:rakehnerstrae7960487frankfurtammain,,K-ENSOL INDIA PVT. LTD.,rakehner Straße 7 - 9 60487 Frankfurt am Main,no_match,rakehner Straße 7 - 9 60487 Frankfurt am Main,,,,
subsidiary:name:kgrowthibk혁신성장일반사모투자신탁제2호|address:서울영등포구국제금융로8길3112층,,K-Growth IBK 혁신성장 일반 사모 투자신탁 제2호,서울 영등포구 국제금융로8길 31 12층,ok,서울 영등포구 국제금융로8길 31 12층,서울 영등포구 국제금융로8길 31,ROAD_ADDR,37.5197460148873,126.928066576601
subsidiary:name:kgrowthibk혁신성장일반사모투자신탁제3호|address:서울영등포구국제금융로8길3112층,,K-Growth IBK 혁신성장일반사모투자신탁 제3호,서울 영등포구 국제금융로8길 31 12층,ok,서울 영등포구 국제금융로8길 31 12층,서울 영등포구 국제금융로8길 31,ROAD_ADDR,37.5197460148873,126.928066576601
subsidiary:name:kaammultistrategy일반사모투자신탁제2호|address:서울특별시강남구논현로612엠빌딩3층,,KAAM Multi Strategy 일반사모투자신탁제2호,서울특별시 강남구 논현로 612 엠빌딩 3층,ok,서울특별시 강남구 논현로 612 엠빌딩 3층,서울 강남구 논현로 612,ROAD_ADDR,37.5084063077102,127.033735588603
subsidiary:name:kaimoffshoreoneluxembourgsarl|address:주1,,KAIM OFFSHORE ONE LUXEMBOURG S.A.R.L,(주1),no_match,(주1),,,,
subsidiary:name:kbbxcgreencredit인프라일반사모특별자산투자신탁제1호|address:서울특별시영등포구국제금융로10,,KB BXC GREEN CREDIT 인프라 일반사모특별자산투자신탁제1호,서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbldi대체투자일반사모투자신탁제1호전문|address:서울특별시영등포구국제금융로10threeifc40층,,KB LDI 대체투자 일반사모투자신탁 제1호(전문),서울특별시 영등포구 국제금융로10 THREE IFC 40층,ok,서울특별시 영등포구 국제금융로10 THREE IFC 40층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbrise국고채3년증권상장지수투자신탁채권|address:서울시영등포구국제금융로10서울국제금융센터threeifc184041층,,KB RISE 국고채3년 증권 상장지수 투자신탁(채권),서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,ok,서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbrise국고채3년선물인버스증권상장지수투자신탁|address:서울시영등포구국제금융로10서울국제금융센터threeifc184041층,,KB RISE 국고채3년선물인버스증권상장지수투자신탁,서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,ok,서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbrise국채선물10년인버스증권상장지수투자신탁채권파생|address:서울시영등포구국제금융로10서울국제금융센터threeifc184041층,,KB RISE 국채선물10년인버스증권상장지수투자신탁(채권-파생),서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,ok,서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbrise국채선물3년증권상장지수투자신탁채권파생형|address:서울시영등포구국제금융로10서울국제금융센터threeifc184041층,,KB RISE 국채선물3년증권상장지수투자신탁(채권-파생형),서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,ok,서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbrise단기특수은행채액티브증권상장지수투자신탁채권|address:서울특별시영등포구국제금융로10threeifc40층,,KB RISE 단기특수은행채 액티브증권 상장지수투자신탁(채권),서울특별시 영등포구 국제금융로10 THREE IFC 40층,ok,서울특별시 영등포구 국제금융로10 THREE IFC 40층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb단기타겟플러스일반사모투자신탁제1호|address:서울시구로구새말로97,,KB 단기 타겟 플러스 일반 사모 투자신탁 제1호,서울시 구로구 새말로 97,ok,서울시 구로구 새말로 97,서울 구로구 새말로 97,ROAD_ADDR,37.5071169087537,126.890222775625
subsidiary:name:kb리더스일반사모증권투자신탁제44호채권파생형전문|address:서울시영등포구국제금융로10서울국제금융센터threeifc184041층,,KB 리더스 일반 사모 증권 투자신탁 제44호(채권-파생형)(전문),서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,ok,서울시 영등포구 국제금융로 10 서울국제금융센터 Three IFC 184041층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb리더스일반사모증권투자신탁제34호채권|address:경기도부천시수도로90쇼클리동4층도당동,,KB 리더스일반사모증권 투자신탁 제34호(채권),경기도 부천시 수도로 90 쇼클리동 4층(도당동),ok,경기도 부천시 수도로 90 쇼클리동 4층(도당동),경기 부천시 원미구 수도로 90,ROAD_ADDR,37.5145752315686,126.77690932524
subsidiary:name:kb북미jefferies일반사모특별자산투자신탁제2호|address:서울특별시영등포구국제금융로10,,KB 북미 Jefferies 일반 사모 특별자산 투자신탁 제2호,서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb북미soundpoint일반사모특별자산투자신탁제2호전문usd|address:서울시영등포구국제금융로10threeifc4041층,,KB 북미 Sound Point 일반 사모 특별자산 투자신탁 제2호(전문)USD,서울시 영등포구 국제금융로 10 Three IFC 40 41층,ok,서울시 영등포구 국제금융로 10 Three IFC 40 41층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kbi산업개발|address:경기군포,,KBI산업개발㈜,경기 군포,ok,경기 군포,경기 군포시,REGION,37.3616318289593,126.935205932727
subsidiary:name:kb단기타겟플러스일반사모투자신탁제1호|address:서울시종로구새문안로50신문로2가,,KB단기타겟플러스일반사모투자신탁제1호,서울시 종로구 새문안로 50(신문로 2가),ok,서울시 종로구 새문안로 50(신문로 2가),서울 종로구 새문안로 50,ROAD_ADDR,37.5689529003773,126.970696391934
subsidiary:name:kb신용정보|address:서울특별시종로구청계천로35관정빌딩7층,,KB신용정보(주),서울특별시 종로구 청계천로 35 관정빌딩 7층,ok,서울특별시 종로구 청계천로 35 관정빌딩 7층,서울 종로구 청계천로 35,ROAD_ADDR,37.5693392529284,126.981377714314
subsidiary:name:kb와이즈스타사모부동산투자신탁제2호|address:서울시마포구,,KB와이즈스타사모부동산 투자신탁제2호,서울시 마포구,ok,서울시 마포구,서울 마포구,REGION,37.5662141900952,126.901955141101
subsidiary:name:kb와이즈스타전문투자형사모부동산투자신탁제11호|address:서울특별시중구,,KB와이즈스타전문투자형 사모부동산투자신탁제11호,서울특별시 중구,ok,서울특별시 중구,서울 중구,REGION,37.5638077703599,126.997555182292
subsidiary:name:kb인프라개발일반사모특별자산투자신탁soc전문|address:서울특별시영등포구국제금융로10,,KB인프라개발 일반 사모특별자산 투자신탁(SOC)(전문),서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb칠레solarenergy일반사모특별자산투자신탁|address:서울특별시영등포구국제금융로10threeifc40층,,KB칠레 SOLAR ENERGY 일반 사모 특별자산투자신탁,서울특별시 영등포구 국제금융로10 THREE IFC 40층,ok,서울특별시 영등포구 국제금융로10 THREE IFC 40층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb코어블라인드전문투자형사모부동산투자신탁제1호|address:서울특별시영등포구국제금융로10,,KB코어블라인드전문투자형사모부동산투자신탁제1호,서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb터키차나칼레도로연계전문사모특자신탁|address:서울특별시영등포구여의나루로4길21,,KB터키차나칼레도로연계전문사모특자신탁,서울특별시 영등포구 여의나루로4길 21,ok,서울특별시 영등포구 여의나루로4길 21,서울 영등포구 여의나루로4길 21,ROAD_ADDR,37.5216481405685,126.928393936305
subsidiary:name:kb페루송전시설일반사모특별자산투자신탁|address:서울특별시영등포구국제금융로10threeifc40층,,KB페루송전시설일반사모특별자산 투자신탁,서울특별시 영등포구 국제금융로10 THREE IFC 40층,ok,서울특별시 영등포구 국제금융로10 THREE IFC 40층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb한마음사모채권제10호|fallback:모름|사모펀드,,KB한마음사모채권제10호,,missing_address,,,,,
subsidiary:name:kb해외투자전문투자형사모부동산투자신탁제10호재간접형|address:서울특별시영등포구국제금융로10,,KB해외투자 전문투자형 사모 부동산 투자신탁 제10호(재간접형),서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb해외투자일반사모부동산투자신탁2호재간접형|address:서울특별시영등포구국제금융로10threeifc40층,,KB해외투자일반사모부동산투자신탁 2호(재간접형),서울특별시 영등포구 국제금융로10 THREE IFC 40층,ok,서울특별시 영등포구 국제금융로10 THREE IFC 40층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kb해외투자일반사모부동산투자신탁제20호|address:경기도용인시기흥구덕영대로1751하갈동삼성노블카운티,,KB해외투자일반사모부동산투자신탁제20호,경기도 용인시 기흥구 덕영대로 1751 (하갈동 삼성노블카운티),ok,경기도 용인시 기흥구 덕영대로 1751 (하갈동 삼성노블카운티),경기 용인시 기흥구 덕영대로 1751,ROAD_ADDR,37.2533151265051,127.083875622244
subsidiary:name:kb해외투자일반사모부동산투자신탁제21호nuveen블라인드|address:주1,,KB해외투자일반사모부동산투자신탁제21호(NUVEEN블라인드),(주1),no_match,(주1),,,,
subsidiary:name:kb해외투자일반사모부동산투자신탁제23호bridge재간접|address:주1,,KB해외투자일반사모부동산투자신탁제23호(BRIDGE재간접),(주1),no_match,(주1),,,,
subsidiary:name:kb해외투자일반사모부동산투자신탁제35호|address:서울특별시영등포구국제금융로10,,KB해외투자일반사모부동산투자신탁제35호,서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kcgipgpmcs일반사모투자신탁|fallback:국내|사모펀드,,KCGI PG PMCS일반사모투자신탁,,missing_address,,,,,
subsidiary:name:kcgieurobond전문투자형사모증권투자신탁|address:주1,,KCGI-EuroBond전문투자형사모증권투자신탁,(주1),no_match,(주1),,,,
subsidiary:name:kcgieurobond전문투자형사모증권투자신탁|address:주2,,KCGI-EuroBond전문투자형사모증권투자신탁,주2),no_match,주2),,,,
subsidiary:name:kcgi초단기우량채증권투자신탁채권종류ci|address:서울특별시영등포구국제금융로10oneifc15층,,KCGI초단기우량채증권투자신탁[채권]종류CI,서울특별시 영등포구 국제금융로 10 One IFC 15층,ok,서울특별시 영등포구 국제금융로 10 One IFC 15층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kcgi코리아증권자투자신탁1호채권c2|address:서울특별시영등포구국제금융로10,,KCGI코리아증권자투자신탁1호[채권]C-2,서울특별시 영등포구 국제금융로 10,ok,서울특별시 영등포구 국제금융로 10,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kcgi코리아증권투자신탁1호주식종류ci공모|address:서울특별시영등포구국제금융로10oneifc15층,,KCGI코리아증권투자신탁1호(주식) 종류CI(공모),서울특별시 영등포구 국제금융로 10 One IFC 15층,ok,서울특별시 영등포구 국제금융로 10 One IFC 15층,서울 영등포구 국제금융로 10,ROAD_ADDR,37.5251355582821,126.924908764095
subsidiary:name:kctcsaudilogisticcoltd|address:almastowerjimeirahlakestowerssheikhzayedroadpobox48800dubaiuae,,KCTC SAUDI LOGISTIC Co.Ltd,Almas Tower. Jimeirah Lakes Towers Sheikh Zayed Road P.O.Box 48800. Dubai UAE,no_match,Almas Tower. Jimeirah Lakes Towers Sheikh Zayed Road P.O.Box 48800. Dubai UAE,,,,
subsidiary:name:kcw|address:대구시달서구성서로35길6월암동,,KCW(주),대구시 달서구 성서로35길 6(월암동),ok,대구시 달서구 성서로35길 6(월암동),대구 달서구 성서로35길 6,ROAD_ADDR,35.8344487683948,128.505761957389
subsidiary:name:kc브이씨에스|address:서울시마포구상암산로3411층상암동디엠씨디지털큐브,,KC브이씨에스㈜,서울시 마포구 상암산로 34 11층 (상암동 디엠씨디지털큐브),ok,서울시 마포구 상암산로 34 11층 (상암동 디엠씨디지털큐브),서울 마포구 상암산로 34,ROAD_ADDR,37.5762102049855,126.889239900296
subsidiary:name:kc안전기술|address:전라남도광양시옥곡면신금산단1길29,,KC안전기술㈜,전라남도 광양시 옥곡면 신금산단1길 29,ok,전라남도 광양시 옥곡면 신금산단1길 29,전남광주통합특별시 광양시 옥곡면 신금산단1길 29,ROAD_ADDR,34.9678151679391,127.724901793269
subsidiary:name:kdbc공동투자사모투자합자회사|address:서울시영등포구,,KDBC공동투자사모투자합자회사,서울시 영등포구,ok,서울시 영등포구,서울 영등포구,REGION,37.5263635705034,126.896273923703
subsidiary:name:kensolteknikmuhendislikvesanltdsti|address:241ablockdoddanekundifernscityroadouterringrdmarathahallibengalurukarnataka560037,,KENSOL TEKNIK MUHENDISLIK VE SAN. LTD. STI,24/1 A Block Doddanekundi Ferns City Road Outer Ring Rd Marathahalli Bengaluru Karnataka 560037,no_match,24/1 A Block Doddanekundi Ferns City Road Outer Ring Rd Marathahalli Bengaluru Karnataka 560037,,,,
subsidiary:name:kensolteknikvesanltdsti|address:3575kogerblvdste120duluthga30096usa,,KENSOL TEKNIK VE SAN. LTD. STI,3575 Koger Blvd. STE 120 Duluth GA 30096 USA,no_match,3575 Koger Blvd. STE 120 Duluth GA 30096 USA,,,,
subsidiary:name:kgmaustralia|address:iabc525352544814rdbredathenederland,,KGM AUSTRALIA,IABC 5253-5254 4814RD Breda the Nederland,no_match,IABC 5253-5254 4814RD Breda the Nederland,,,,
subsidiary:name:kg모빌리티|address:경기도평택시동삭로45512,,KG모빌리티㈜,경기도 평택시 동삭로 455-12,ok,경기도 평택시 동삭로 455-12,경기 평택시 동삭로 455-12,ROAD_ADDR,37.0289523980424,127.095083249231
