crno,sbrdEnpNm,sbrdEnpMainBizCtt,domestic,name_norm,addr,region,sicNm,대분류
1201110005266,(주)더존이엔에이치,교육서비스업,국내,더존이엔에이치,,,교육서비스업,모름
1201110005266,(주)더존비앤에프,정보서비스업,국내,더존비앤에프,,,정보서비스업,모름
1201110005266,(주)전자신문사,신문의 발행 및 판매업,국내,전자신문사,,,신문의 발행 및 판매업,모름
1201110005266,(주)전자신문인터넷 [주2],포털 및 기타 인터넷 정보매개 서비스업,국내,전자신문인터넷[주2],,,포털 및 기타 인터넷 정보매개 서비스업,모름
1201110005266,(주)더존넥스트,IT하드웨어 제조,국내,더존넥스트,,,IT하드웨어 제조,모름
1201110005266,(주)택스워치,신문발행업,국내,택스워치,,,신문발행업,모름
1201110005266,바이오테크이노밸리자산관리 주식회사[주3],자산관리업,국내,바이오테크이노밸리자산관리[주3],,,자산관리업,모름
1201110005266,바이오테크이노밸리피에프브이주식회사[주4],부동산업,국내,바이오테크이노밸리피에프브이[주4],,,부동산업,모름
1201110019382,한세실업(주),제조업(의류),국내,한세실업,서울특별시 영등포구 은행로 29 정우빌딩,서울,봉제의복 제조업,제조
1201110019382,예스이십사(주),온라인 도서 판매,국내,예스이십사,서울특별시 영등포구 은행로 11,서울,온라인 도서 판매,모름
1201110019382,동아출판(주),출판업,국내,동아출판,서울특별시 영등포구 은행로 30,서울,출판업,IT·미디어
1201110019382,한세엠케이(주),의류 판매업,국내,한세엠케이,서울특별시 강남구 논현로 633 mk빌딩,서울,의복 소매업,제조
1201110019382,한세모빌리티(주),자동차부품제조 및 판매,국내,한세모빌리티,대구광역시 달성군 논공읍 논공로 664,대구,자동차부품제조 및 판매,제조
1201110019382,칼라앤터치(주),원단수출업,국내,칼라앤터치,서울 영등포구 은행로 25,서울,면직물 직조업,모름
1201110019382,주식회사 에이치에스소싱,섬유의류 도소매업,국내,에이치에스소싱,서울특별시 영등포구 은행로 25 4층,서울,섬유의류 도소매업,제조;유통·물류
1201110019382,뉴본-한세예스24 라이징스타 1호 투자조합,투자 및 자산운용,국내,뉴본-한세예스24라이징스타1호투자조합,서울특별시 강남구,서울,투자 및 자산운용,금융
1201110019382,뉴본-한세예스24 라이징스타 2호 투자조합,투자 및 자산운용,국내,뉴본-한세예스24라이징스타2호투자조합,서울특별시 강남구,서울,투자 및 자산운용,금융
1201110019382,예스이십사라이브홀(주),공연장대관,국내,예스이십사라이브홀,서울특별시 광진구 구천면로 20 (광장동),서울,공연장대관,모름
1201110019382,(주)와이앤케이미디어,디지털컨텐츠 제작유통,국내,와이앤케이미디어,서울특별시 영등포구,서울,디지털컨텐츠 제작유통,IT·미디어;유통·물류
1201110019382,(주)북팔,디지털컨텐츠 제작유통,국내,북팔,서울특별시 영등포구 국회대로70길 23 7층,서울,디지털컨텐츠 제작유통,IT·미디어;유통·물류
1201110019382,(주)아티피오,미술품 판매,국내,아티피오,서울특별시 영등포구 은행로 11 6층,서울,미술품 판매,모름
1201110019382,(주)예스에이아이(*3),서버임대,국내,예스에이아이(*3),"(06117) 서울 강남구 논현로 ***, *층 *호",,서버임대,부동산·건설
1201110019382,이인텔리전스(주),자동차부품제조 및 판매,국내,이인텔리전스,대구광역시 달성군 유가읍 테크노순환로10길 1,대구,자동차부품제조 및 판매,제조
1201110041327,(주)파커스메가팩토리,투자,국내,파커스메가팩토리,,,투자,모름
1201110041327,(주)알록,헬스케어 판매,국내,알록,,,헬스케어 판매,모름
1201110059410,HK AMERICA INC.,판매 및 A/S,모름,HKAMERICAINC.,,,판매 및 A/S,모름
1201110059410,HK LASER GmbH,판매 및 A/S,모름,HKLASERGMBH,,,판매 및 A/S,모름
1201110127961,(주)한국에코에너지,폐기물 재활용,국내,한국에코에너지,,,폐기물 재활용,모름
1201110127961,(주)네체로,지정폐기물 처분,국내,네체로,,,지정폐기물 처분,모름
1201110127961,(주)진영에코에너지,폐기물 재활용,국내,진영에코에너지,,,폐기물 재활용,모름
1201110230277,이젝스,IoT 스마트홈솔루션외,국내,이젝스,,,IoT 스마트홈솔루션외,모름
1201110230277,머큐리광통신,광케이블,국내,머큐리광통신,,,광케이블,모름
1201110233338,메카로에너지,태양전지 제조업,국내,메카로에너지,,,태양전지 제조업,모름
1201110484303,칼라앤터치㈜,원단수출업,국내,칼라앤터치,서울 영등포구 은행로 25,서울,면직물 직조업,모름
1201110484303,㈜에이치에스소싱,섬유의류 도소매업,국내,에이치에스소싱,서울특별시 영등포구 은행로 25 4층,서울,섬유의류 도소매업,제조;유통·물류
1211110054981,주식회사 위지트에너지,전력량계,국내,위지트에너지,,,전력량계,모름
1211110054981,동도엘엠에스,조명,국내,동도엘엠에스,,,조명,모름
1243110025472,STCube Pharmaceuticals Inc.,신약개발 및 임상시험 의학 및 약학 연구개발업 외,모름,STCUBEPHARMACEUTICALSINC.,,,신약개발 및 임상시험 의학 및 약학 연구개발업 외,모름
1243110031007,(주)한청메디컬,의약품 도소매업,국내,한청메디컬,,,의약품 도소매업,모름
1243110031007,(주)샤인메디컬,화장품 유통업,국내,샤인메디컬,,,화장품 유통업,모름
1243110031007,(주)코스리거,화장품 제조 유통업,국내,코스리거,,,화장품 제조 유통업,모름
1243110031007,(주)모먼츠지주,경영컨설팅,국내,모먼츠지주,,,경영컨설팅,모름
1243110031007,(주)모먼츠컴퍼니,화장품 제조 유통업,국내,모먼츠컴퍼니,,,화장품 제조 유통업,모름
1243110046030,㈜브이오,FPD 검사 장비 솔루션 개발,국내,브이오,,,FPD 검사 장비 솔루션 개발,모름
1243110046030,㈜제이스이노베이션파트너스,신기술사업금융,국내,제이스이노베이션파트너스,,,신기술사업금융,모름
1243110046030,㈜제이스펄씨젼,부품제조업,국내,제이스펄씨젼,,,부품제조업,모름
1244110001008,SUZHOU HAERYONG SILICONE CoLtd,실리콘고무 가공제품 제조,모름,SUZHOUHAERYONGSILICONECOLTD,,,실리콘고무 가공제품 제조,모름
1244110020587,(주)쎌바이오텍인터내셔날,건강기능식품 도소매업 통신판매업 수출입업 등,국내,쎌바이오텍인터내셔날,,,건강기능식품 도소매업 통신판매업 수출입업 등,모름
1246110260311,주식회사 퓨쳐켐헬스케어,방사성의약품 제조 및 판매업,국내,퓨쳐켐헬스케어,,,방사성의약품 제조 및 판매업,모름
1246110260311,에스아이 헬스케어주식회사¹,분자영상의학기기 도소매,국내,에스아이헬스케어¹,,,분자영상의학기기 도소매,모름
1301110005199,SK네트웍스서비스(주),통신장비수리업,국내,SK네트웍스서비스,경기도 수원시 팔달구 인계로 166번길 48-21,경기,산업용 기계 및 장비 수리업,IT·미디어
1301110005199,SK인텔릭스(주) (구 : SK매직(주)),가전제품 제조 판매 및 렌탈업,국내,SK인텔릭스(구:SK매직),서울특별시 종로구 청계천로 85 18층,서울,가전제품 제조 판매 및 렌탈업,제조
1301110005199,민팃(주),도매 및 상품 중개업,국내,민팃,서울시 마포구 성암로 189 중소기업DMC타워 16층,서울,도매 및 상품 중개업,유통·물류
1301110005199,카티니(주),전자상거래 소매업,국내,카티니,서울시 종로구 청계천로85 삼일빌딩,서울,도소매업,제조;유통·물류
1301110005199,(주)엔코아,서비스 및 도소매업,국내,엔코아,서울 마포구 마포대로 163 8층 (공덕동 서울신용보증재단),서울,서비스 및 도소매업,서비스;유통·물류
1301110005199,에스케이스피드메이트(주),자동차용 전용 신품 부품 판매업,국내,에스케이스피드메이트,경기도 수원시 장안구 경수대로976번길 19(송죽동),경기,자동차용 전용 신품 부품 판매업,제조
1301110005199,글로와이드(주),액체연료 및 관련제품 도매업,국내,글로와이드,경기도 수원시 장안구 경수대로976번길 19(송죽동),경기,액체연료 및 관련제품 도매업,유통·물류;에너지·환경
1301110005199,행복나무 주식회사,서비스업,국내,행복나무,경기도 화성시 봉담읍 효행로 250,경기,서비스업,서비스
1301110007137,(주)태우,동괴 동빌레트 나동선 등 제조,국내,태우,경기도 안산시 단원구 시화로 133 (성곡동),경기,"동 제련, 정련 및 합금 제조업",제조
1301110007137,(주)에쎈테크,탭 밸브 및 유사장치 제조 및 판매,모름,에쎈테크,경기도 안산시 단원구 시화로 133 (성곡동),경기,"탭, 밸브 및 유사장치 제조업",제조
1301110007137,(주)아이엔스틸인터스트리,철강 및 특수강 압연제조 및 판매,국내,아이엔스틸인터스트리,경기도 시흥시 시화벤처로 195 (시화MTV단지 2사-205호),경기,철강 및 특수강 압연제조 및 판매,제조
1301110008664,(주)제주햇빛발전소,태양광 발전사업,국내,제주햇빛발전소,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 1호,태양광 발전사업,국내,어량태양광발전소1호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 2호,태양광 발전사업,국내,어량태양광발전소2호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 3호,태양광 발전사업,국내,어량태양광발전소3호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 4호,태양광 발전사업,국내,어량태양광발전소4호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 5호,태양광 발전사업,국내,어량태양광발전소5호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 6호,태양광 발전사업,국내,어량태양광발전소6호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 7호,태양광 발전사업,국내,어량태양광발전소7호,,,태양광 발전사업,모름
1301110008664,주식회사 어량 태양광발전소 8호,태양광 발전사업,국내,어량태양광발전소8호,,,태양광 발전사업,모름
1301110008664,주식회사 성서그린에너지,태양광 발전사업,국내,성서그린에너지,,,태양광 발전사업,모름
1301110008961,(주) 모베이스투자,투자사업,국내,모베이스투자,,,투자사업,모름
1301110008961,㈜모베이스다이캐스팅,자동차부품제조업,국내,모베이스다이캐스팅,,,자동차부품제조업,모름
1301110008961,㈜모베이스시스템,정보통신업/서비스업,국내,모베이스시스템,,,정보통신업/서비스업,모름
1301110008961,㈜모베이스에이에스이씨,정보통신업,국내,모베이스에이에스이씨,,,정보통신업,모름
1301110010031,티피나디아(주),의류제조판매,국내,티피나디아,서울특별시 구로구 디지털로31길 12,서울,의류제조판매,제조
1301110010031,이오주식회사,의류제조판매,국내,이오,서울특별시 구로구 디지털로31길 12,서울,의류제조판매,제조
1301110010031,티피리빙(주),침구류제조판매,국내,티피리빙,서울특별시 구로구 디지털로32길 86,서울,침구류제조판매,제조
1301110010031,티피스퀘어(주),스포츠시설 운영업 공유오피스 등 부동산 임대 및 전대업,국내,티피스퀘어,서울특별시 구로구 디지털로31길 12,서울,스포츠시설 운영업 공유오피스 등 부동산 임대 및 전대업,부동산·건설
1301110010031,티피에프앤비(주),쌀가루제조판매,국내,티피에프앤비,경기도 안산시 단원구 산단로 163번길 60,경기,쌀가루제조판매,제조
1301110028935,(주)이건창호,창호 및 부속설비 제조업,국내,이건창호,인천광역시 미추홀구 염전로 91,인천,"금속 문, 창, 셔터 및 관련제품 제조업",제조
1301110028935,(주)이건그린텍,파레트 제조 및 판매,국내,이건그린텍,경기도 김포시 대명항로 205번길 49-38,경기,표면가공목재 및 특정 목적용 제재목 제조업,제조
1301110028935,이건산업㈜,합판제조 건축자재 수입/판매 마루제조/시공,국내,이건산업,인천광역시 미추홀구 염전로 91,인천,"박판, 합판 및 유사 적층판 제조업",제조;부동산·건설
1301110028935,이건에너지㈜,집단에너지,국내,이건에너지,인천광역시 남구 송림로307번길 132 (도화동),인천,화력 발전업,에너지·환경
1311110000271,(주)대웅제약,의약품 제조 및 판매,국내,대웅제약,서울특별시 강남구 봉은사로114길 12 (삼성동),서울,의약용 화합물 및 항생물질 제조업,모름
1311110000271,대웅바이오(주),의약품 제조 및 판매,국내,대웅바이오,서울특별시 강남구 봉은사로114길 12,서울,의약용 화합물 및 항생물질 제조업,모름
1311110000271,(주)대웅개발,부동산 임대 및 용역,국내,대웅개발,,,부동산 임대 및 용역,모름
1311110000271,(주)대웅생명과학,식품 가공 및 판매,국내,대웅생명과학,,,식품 가공 및 판매,모름
1311110000271,농업회사법인 대웅낙원,농지임대 및 매매,국내,농업회사법인대웅낙원,,,농지임대 및 매매,모름
1311110000271,(주)아이디에스앤트러스트,시스템구축 등 서비스,국내,아이디에스앤트러스트,,,시스템구축 등 서비스,모름
1311110000271,(주)대웅경영개발원,경영 및 산업연수,국내,대웅경영개발원,경기도 용인시 처인구 포곡읍 두계로 72,경기,경영 및 산업연수,모름
1311110000271,(주)대웅이엔지,공무 및 시설관리,국내,대웅이엔지,경기도 화성시 향남읍 제약공단 4길 35-14,경기,공무 및 시설관리 등,서비스
1311110000271,(주)HR그룹,교육 및 컨설팅,국내,HR그룹,,,교육 및 컨설팅,모름
1311110000271,(주)힐리언스,생활습관병 예방연구,국내,힐리언스,,,생활습관병 예방연구,서비스
1311110000271,한올바이오파마㈜,의약품 제조 및 판매,국내,한올바이오파마,대전광역시 대덕구 상서당1길 43 / 서울특별시 강남구 봉은사로114길 12,대전,의약품 판매,바이오·헬스케어
1311110000271,(주)대웅테라퓨틱스,신규 의약 기술개발,국내,대웅테라퓨틱스,,,신규 의약 기술개발,모름
1311110000271,(주)대웅펫,동물의약품 판매,국내,대웅펫,,,동물의약품 판매,모름
1311110000271,(주)대웅인베스트먼트,투자 전문 기구,국내,대웅인베스트먼트,,,투자 전문 기구,모름
1311110000271,대웅인베스트먼트 바이오투자조합 1호,투자 전문 기구,국내,대웅인베스트먼트바이오투자조합1호,,,투자 전문 기구,모름
1311110000271,(주)다나아데이터,응용소프트웨어 개발 및 판매,국내,다나아데이터,서울 강남구 봉은사로114길 12 대웅제약 빌딩 6층,서울,응용소프트웨어 개발 및 판매,IT·미디어
1311110000271,(주)픽스젠테라퓨틱스,의약품 연구,국내,픽스젠테라퓨틱스,,,의약품 연구,모름
1311110028116,(주)에이치에스솔라,태양광 발전,국내,에이치에스솔라,,,태양광 발전,모름
1311110028116,(주)위츠,무선충전 소재/부품 개발 및 판매,국내,위츠,,,무선충전 소재/부품 개발 및 판매,모름
1311110028116,(주)리제닉스,반도체 소재 제조 및 판매,국내,리제닉스,,,반도체 소재 제조 및 판매,모름
1311110028116,(주)제이쓰리,반도체 소재 제조 및 판매,국내,제이쓰리,,,반도체 소재 제조 및 판매,모름
1311110028116,(주)비욘드아이,SVM ADAS 개발 및 판매,국내,비욘드아이,,,SVM ADAS 개발 및 판매,모름
1311110350139,엔에이치엔클라우드㈜,소프트웨어 개발 및 공급,국내,엔에이치엔클라우드,,,소프트웨어 개발 및 공급,모름
1311110350139,엔에이치엔케이씨피㈜,온라인 전자결제대행사업,국내,엔에이치엔케이씨피,,,온라인 전자결제대행사업,모름
1311110350139,엔에이치엔링크㈜,티켓판매대행 서비스,국내,엔에이치엔링크,,,티켓판매대행 서비스,모름
1311110350139,엔에이치엔페이코㈜,간편결제서비스,국내,엔에이치엔페이코,,,간편결제서비스,모름
1311110350139,엔에이치엔커머스㈜,전자상거래 소프트웨어 개발 및 공급,국내,엔에이치엔커머스,,,전자상거래 소프트웨어 개발 및 공급,모름
1311110350139,㈜엔에이치엔벅스,음원 유통 및 서비스,국내,엔에이치엔벅스,,,음원 유통 및 서비스,모름
1311110350139,엔에이치엔인베스트먼트㈜,투자,국내,엔에이치엔인베스트먼트,,,투자,모름
1311110350139,한국신용카드결제㈜,신용카드 관련 온라인 오프라인 서비스업,국내,한국신용카드결제,,,신용카드 관련 온라인 오프라인 서비스업,모름
1311110350139,㈜위즈덤하우스,서적출판,국내,위즈덤하우스,,,서적출판,모름
1311110350139,엔에이치엔애드㈜,광고대행업,국내,엔에이치엔애드,,,광고대행업,모름
1311110350139,㈜엔에이치엔여행박사,여행업 및 일반 여행알선업,국내,엔에이치엔여행박사,,,여행업 및 일반 여행알선업,모름
1311110350139,엔에이치엔인재아이엔씨㈜,소프트웨어 개발,국내,엔에이치엔인재아이엔씨,,,소프트웨어 개발,모름
1311110350139,SLi Growth Accel Ⅱ투자 펀드,투자,국내,SLIGROWTHACCELⅡ투자펀드,,,투자,모름
1311110350139,엔에이치엔두레이㈜,소프트웨어 개발,국내,엔에이치엔두레이,,,소프트웨어 개발,모름
1311110350139,㈜사운드얼라이언스,음향장비 렌탈,국내,사운드얼라이언스,,,음향장비 렌탈,모름
1311110350139,엔에이치엔서비스㈜,게임운영 게임고객센터운영사업,국내,엔에이치엔서비스,,,게임운영 게임고객센터운영사업,모름
1311110350139,엔에이치엔위투㈜,전자상거래 서비스,국내,엔에이치엔위투,,,전자상거래 서비스,모름
1311110350139,(주)엔에이치엔에이스,광고사업,국내,엔에이치엔에이스,,,광고사업,모름
1311110350139,엔에이치엔에듀㈜,교육프로그램 개발 및 보급,국내,엔에이치엔에듀,,,교육프로그램 개발 및 보급,모름
1311110350139,㈜케이씨피대부파이낸셜,대부업,국내,케이씨피대부파이낸셜,,,대부업,모름
1311110350139,엔에이치엔토스트캠㈜,소프트웨어 개발,국내,엔에이치엔토스트캠,,,소프트웨어 개발,모름
1311110350139,㈜도플소프트,소프트웨어 개발 및 공급,국내,도플소프트,,,소프트웨어 개발 및 공급,모름
1311110350139,엔에이치엔엔터프라이즈㈜,정보기술 및 컴퓨처 운영 관련 서비스,국내,엔에이치엔엔터프라이즈,,,정보기술 및 컴퓨처 운영 관련 서비스,모름
1311110350139,㈜아이비티코리아,전자상거래 서비스,국내,아이비티코리아,,,전자상거래 서비스,모름
1311110350139,링크㈜,POS개발 및 유통업,국내,링크,,,POS개발 및 유통업,모름
1311110350139,엔에이치엔코미코코리아㈜,애니메이션창작 및 개발,국내,엔에이치엔코미코코리아,,,애니메이션창작 및 개발,모름
1311110350139,엔에이치엔아카데미(주),소프트웨어 교육,국내,엔에이치엔아카데미,,,소프트웨어 교육,모름
1311110350139,㈜엔에이치엔데이터,소프트웨어 개발 유통 및 광고대행 서비스,국내,엔에이치엔데이터,,,소프트웨어 개발 유통 및 광고대행 서비스,모름
1311110350139,와플랫㈜,소프트웨어 개발,국내,와플랫,,,소프트웨어 개발,모름
1311110350139,㈜레콘,애니메이션 창작 및 개발,국내,레콘,,,애니메이션 창작 및 개발,모름
1311110350139,엔에이치엔굿프렌즈㈜,취약계층을 위한 직업기회제공,국내,엔에이치엔굿프렌즈,,,취약계층을 위한 직업기회제공,모름
1311110351682,㈜메타보라,소프트웨어 개발 및 공급,국내,메타보라,경기도 성남시 분당구 판교로256번길 19 3층(삼평동),경기,게임 소프트웨어 개발 및 공급,IT·미디어
1311110351682,㈜엔글,소프트웨어 개발 및 공급 외,국내,엔글,경기도 성남시 수정구 창업로54 7층,경기,소프트웨어 기획 개발 및 공급,IT·미디어
1311110351682,㈜엑스엘게임즈,게임 소프트웨어 개발 및 공급,국내,엑스엘게임즈,경기도 성남시 분당구 대왕판교로645번길 14 7층 8층,경기,게임 소프트웨어 개발 및 공급,IT·미디어
1311110351682,㈜라이온하트스튜디오,게임 소프트웨어 개발 및 공급,국내,라이온하트스튜디오,경기도 성남시 분당구 분당내곡로 131 14층,경기,게임 소프트웨어 개발 및 공급,IT·미디어
1311110351682,㈜오션드라이브스튜디오,게임 소프트웨어 개발 및 공급,국내,오션드라이브스튜디오,경기도 성남시 분당구 성남대로 331번길 8 6층(정자동 킨스타워),경기,게임 소프트웨어 개발 및 공급,IT·미디어
1311110478436,주식회사 엑스플렉스,전자부품 제조 도매업,국내,엑스플렉스,,,전자부품 제조 도매업,모름
1311110478436,주식회사 아이디디코리아,자문 및 서비스업,국내,아이디디코리아,,,자문 및 서비스업,모름
1311110478436,JDLION MEDICAL EQUIPMENTS TRADING L.L.C,의료장비무역업,모름,JDLIONMEDICALEQUIPMENTSTRADINGL.L.C,,,의료장비무역업,모름
1311110478436,위드윈투자조합80호,투자조합,국내,위드윈투자조합80호,,,투자조합,모름
1311110478436,주시회사 베이글랩스,소프트웨어 개발 및 유통업,국내,주시회사베이글랩스,,,소프트웨어 개발 및 유통업,모름
1311110534650,포도테라퓨틱스(주),오가노이드 기반 정밀의료 서비스,국내,포도테라퓨틱스,,,오가노이드 기반 정밀의료 서비스,모름
1311110563465,포도테라퓨틱스(주),오가노이드 기반 정밀의료 서비스,국내,포도테라퓨틱스,,,오가노이드 기반 정밀의료 서비스,모름
1313110026091,(주)이엔워터솔루션,환경관련 오수 및 폐수처리업,국내,이엔워터솔루션,,,환경관련 오수 및 폐수처리업,모름
1313110026091,(주)이클린워터,환경관련 오수 및 폐수처리업,국내,이클린워터,,,환경관련 오수 및 폐수처리업,모름
1313110026091,이엔워터(주),환경시설 O&M 사업부문,국내,이엔워터,"서울특별시 강남구 강남대로 556 5층 (논현동, 이투데이빌딩)",서울,환경시설 O&M 사업부문,모름
1313110030042,아이엠제주제일차(주),금융업,국내,아이엠제주제일차,서울특별시 영등포구 여의대로 66 4층(여의도동),서울,금융업,금융
1313110030042,에이치엘위코 주식회사,자동차 부품의 제조 및 판매,국내,에이치엘위코,경기도 안산시 단원구 신길동 1050-3,경기,자동차 부품의 제조 및 판매,제조
1313110030042,(주)제이제이한라,관광휴양시설운영업 골프장 건설 및 운영업,국내,제이제이한라,제주특별자치도 제주시 구좌읍 김녕리 5160-2,제주,관광휴양시설운영업 골프장 건설 및 운영업,부동산·건설;서비스
1313110030042,에이치엘리츠운용 주식회사,부동산 투자 및 운용,국내,에이치엘리츠운용,서울특별시 강남구 영동대로 511,서울,부동산 투자 및 운용,금융;부동산·건설
1313110030042,에이치엘로보틱스 주식회사,자동차 부품 및 용품의 판매 또는 유통,국내,에이치엘로보틱스,경기도 성남시 수정구 창업로 43(시흥동),경기,자동차 부품 및 용품의 판매 또는 유통,제조;유통·물류
1313110038864,㈜이에스티,화합물및화학제품 반도체장비및부분품 등,국내,이에스티,,,화합물및화학제품 반도체장비및부분품 등,모름
1313110038864,GST TAIWAN Inc.,반도체 장비 및 부품관련 유지보수 서비스업 등,모름,GSTTAIWANINC.,,,반도체 장비 및 부품관련 유지보수 서비스업 등,모름
1313110038864,㈜로보케어,로봇제조 및 관련 SW개발 등,국내,로보케어,,,로봇제조 및 관련 SW개발 등,모름
1313110088017,㈜컨버즈네트웍스,통신 보안 솔루션 개발 및 판매,국내,컨버즈네트웍스,,,통신 보안 솔루션 개발 및 판매,모름
1313110088017,㈜알피티코리아,오토캠핑장업 및 관광이용 시설업,국내,알피티코리아,,,오토캠핑장업 및 관광이용 시설업,모름
1313110088017,㈜알피티글로벌(주1),오토캠핑장업 및 관광이용 시설업,국내,알피티글로벌(주1),,,오토캠핑장업 및 관광이용 시설업,모름
1313110140776,주식회사 에이치엘클레무브,자동차 부품의 제조 및 판매 연구개발,국내,에이치엘클레무브,인천광역시 연수구 하모니로 224,인천,자동차 부품의 제조 및 판매 연구개발,제조;서비스
1313110140776,Muirwoods Air Mobility Fund,기타 금융 투자회사,국내,MUIRWOODSAIRMOBILITYFUND,서울시 강남구 영동대로 621,서울,기타 금융 투자회사,금융
1313110140776,만도브로제 주식회사,자동차부품 제조판매업,국내,만도브로제,인천광역시 연수구 첨단대로 60번길 75,인천,자동차부품 제조판매업,제조
1314110189425,후성과기(남통)유한공사 (Foosung Technologies(Nantong) Co.Ltd),이차전지 전해질 제조 판매,모름,후성과기(남통)유한공사(FOOSUNGTECHNOLOGIES(NANTONG)CO.LTD),1001 Xiandai Logistic Center No 88 Xiandai Avenue Suzhou Industrial Park Suzhou City Jiangsu Province China,,이차전지 전해질 제조 판매,제조
1314110189425,후성글로벌(주),,국내,후성글로벌,경기도 화성시 팔탄면 현대기아로 72-37,경기,회사 본부 및 경영 컨설팅 서비스업,서비스
1314110189425,(주)한텍,증류기 열교환기 및 가스발생기 제조업,국내,한텍,울산광역시 울주군 온산읍 연자로 51,울산,일반 목적용 기계 제조업,제조;에너지·환경
1314110189425,(주)한스,화공기계 제작,국내,한스,울산 울주군 온산읍 연자로 51,울산,화공기계 제작,제조
1341110000096,DUKSUNG VINA CO.LTD.,합성피혁 제조.판매,모름,DUKSUNGVINACO.LTD.,,,합성피혁 제조.판매,모름
1341110002258,오뚜기냉동식품(주),냉동제품 제조,국내,오뚜기냉동식품,경기도 파주시 파주읍 파발로 65,경기,기타 식사용 가공처리 조리식품 제조업,제조
1341110002258,오뚜기에스에프(주),수산물 제품제조,국내,오뚜기에스에프,경상남도 고성군 고성읍 남해안대로 2771,경남,수산물 제품제조,제조;식품·농업
1341110002258,알디에스(주),전산개발 유지보수,국내,알디에스,서울특별시 강남구 봉은사로51길19,서울,전산개발 유지보수,모름
1341110002258,(주)애드리치,광고제작 광고대행,국내,애드리치,서울특별시 강남구 테헤란로410,서울,광고제작 광고대행,IT·미디어
1341110002258,오뚜기물류서비스(주),물류서비스 (보관운송),국내,오뚜기물류서비스,경기도 용인시 처인구 백암면 백암로 49,경기,물류서비스 (보관운송),서비스;유통·물류
1341110002258,상미식품(주),제조,국내,상미식품,충청남도 천안시 동남구 수신면 수신로 503,충남,그 외 기타 식료품 제조업,제조
1341110002258,(주)풍림피앤피,기타 인쇄업,국내,풍림피앤피,충청북도 음성군 금왕읍 멍심이길 181-12,충북,기타 인쇄업,모름
1341110002258,오뚜기 제유(주),제조,국내,오뚜기제유,충청북도 음성군 생극면 음성로 1506-27,충북,식용 정제유 및 가공유 제조업,제조
1341110002258,(주)오뚜기프렌즈,도급 서비스,국내,오뚜기프렌즈,경기도 안양시 동안구 흥안대로 405,경기,도급 서비스,서비스
1341110002258,오뚜기라면(주),제조,국내,오뚜기라면,경기도 평택시 안중읍 서해로 1427,경기,"면류, 마카로니 및 유사식품 제조업",제조
1341110002258,(주)조흥(*1),제조,국내,조흥(*1),경기도 안산시 단원구 시화로38 (성곡동),경기,제조,제조
1341110002307,(주)유유헬스케어,건강기능식품 제조 및 판매,국내,유유헬스케어,,,건강기능식품 제조 및 판매,모름
1341110002307,(주)유유메디컬스,의료기기 판매,국내,유유메디컬스,,,의료기기 판매,모름
1341110002365,(주)삼아소이전자,전자부품 판매업,국내,삼아소이전자,,,전자부품 판매업,모름
1341110013180,명문바이오(주),의약품 도매,국내,명문바이오,,,의약품 도매,모름
1341110013180,(주)명문투자개발,골프장 및 학원 운영,국내,명문투자개발,,,골프장 및 학원 운영,모름
1341110036348,(주)바텍엠시스(*1),의료기기 도소매,국내,바텍엠시스(*1),,,의료기기 도소매,모름
1341110036992,세종큐비즈(주),중고폰판매,국내,세종큐비즈,,,중고폰판매,모름
1341110036992,(주)에어코드,응용소프트웨어 개발 및 공급,국내,에어코드,,,응용소프트웨어 개발 및 공급,모름
1341110036992,세종네트웍스(주),정보통신사업,국내,세종네트웍스,,,정보통신사업,모름
1341110036992,세종디엑스(주),블록체인,국내,세종디엑스,,,블록체인,모름
1341110048674,빅텍엠에이치디로클랜드,항공기용 부품 제조 및 수리,국내,빅텍엠에이치디로클랜드,,,항공기용 부품 제조 및 수리,모름
1341110618279,FINE MS VINA Co.Ltd.,휴대전화 부품 및 관련 전자제품 판매,모름,FINEMSVINACO.LTD.,,,휴대전화 부품 및 관련 전자제품 판매,모름
1341110618279,VINA CNS Co.Ltd.,휴대전화 부품 및 관련 전자제품 판매,모름,VINACNSCO.LTD.,,,휴대전화 부품 및 관련 전자제품 판매,모름
1341110618279,㈜하나나노텍,이차전지 안전부품(CID 등) 제조,국내,하나나노텍,,,이차전지 안전부품(CID 등) 제조,모름
1341110618279,(주)파인에너텍,기타 발전업,국내,파인에너텍,,,기타 발전업,모름
1341110627048,코오롱아우토㈜(주1),자동차 신품 판매업,국내,코오롱아우토(주1),,,자동차 신품 판매업,모름
1341110627048,코오롱오토모티브㈜(주1),자동차 신품 판매업,국내,코오롱오토모티브(주1),,,자동차 신품 판매업,모름
1341110627048,코오롱라이프스타일컴퍼니㈜(주2),자동차 신품 판매업,국내,코오롱라이프스타일컴퍼니(주2),,,자동차 신품 판매업,모름
